"Name","Platform","Year_of_Release","Genre","NA_Sales","EU_Sales","JP_Sales","Other_Sales","Global_Sales","Critic_Score","Critic_Count","User_Score","User_Count","Prom_Score","Sales",""
"SafeCracker: The Ultimate Puzzle Adventure","Wii","2008","Puzzle","0.07","0.01","0","0.01","0.08","56.0","7.0","7.8","4.0","67","0.0080668743886822",""
"Diva Girls: Divas on Ice","Wii","2009","Sports","0.07","0","0","0.01","0.08","0.0","0.0","0.0","0.0","0","0.0080668743886822",""
"Cartoon Network: Punch Time Explosion XL","Wii","2011","Fighting","0.07","0.01","0","0.01","0.08","0.0","0.0","0.0","0.0","0","0.0080668743886822",""
"Pop'n Music","Wii","2009","Misc","0.07","0","0","0.01","0.08","0.0","0.0","0.0","0.0","0","0.0080668743886822",""
"Super Sentai Battle: Ranger Cross","Wii","2011","Action","0","0","0.08","0","0.08","0.0","0.0","0.0","0.0","0","0.0080668743886822",""
"Little League World Series Baseball: Double Play","Wii","2010","Sports","0.07","0","0","0.01","0.08","0.0","0.0","0.0","0.0","0","0.0080668743886822",""
"Ice Age 2: The Meltdown","Wii","2006","Platform","0.06","0.01","0","0.01","0.08","66.0","9.0","7.8","5.0","72","0.0080668743886822",""
"Pony Friends 2","Wii","2009","Simulation","0.03","0.04","0","0.01","0.08","0.0","0.0","0.0","0.0","0","0.0080668743886822",""
"Sengoku Musou 3: Moushouden ","Wii","2011","Action","0","0","0.08","0","0.08","0.0","0.0","0.0","0.0","0","0.0080668743886822",""
"Rock Revolution","Wii","2008","Misc","0.07","0","0","0.01","0.08","46.0","4.0","0.0","0.0","23","0.0080668743886822",""
"The $1 Pyramid","Wii","2011","Misc","0.07","0","0","0.01","0.08","0.0","0.0","0.0","0.0","0","0.0080668743886822",""
"Penny Racers Party: Turbo-Q Speedway","Wii","2008","Racing","0.07","0","0","0.01","0.08","0.0","0.0","0.0","0.0","0","0.0080668743886822",""
"Far Cry Vengeance","Wii","2006","Shooter","0.06","0.01","0","0.01","0.08","38.0","23.0","5.3","53.0","45.5","0.0080668743886822",""
"Worms: A Space Oddity","Wii","2008","Strategy","0.06","0.02","0","0.01","0.08","64.0","26.0","4.3","3.0","53.5","0.0080668743886822",""
"Happy Feet Two","Wii","2011","Action","0.06","0.01","0","0.01","0.08","0.0","0.0","0.0","0.0","0","0.0080668743886822",""
"Ultimate Duck Hunting","Wii","2009","Sports","0.07","0","0","0.01","0.08","28.0","5.0","0.0","0.0","14","0.0080668743886822",""
"Jikkyou Powerful Pro Yakyuu Next","Wii","2009","Sports","0","0","0.08","0","0.08","0.0","0.0","0.0","0.0","0","0.0080668743886822",""
"Cate West: The Vanishing Files","Wii","2009","Adventure","0.07","0","0","0.01","0.08","65.0","8.0","0.0","0.0","32.5","0.0080668743886822",""
"Ultimate Party Challenge","Wii","2009","Misc","0.07","0","0","0.01","0.08","0.0","0.0","0.0","0.0","0","0.0080668743886822",""
"Team Elimination Games","Wii","2009","Misc","0.07","0","0","0.01","0.08","0.0","0.0","0.0","0.0","0","0.0080668743886822",""
"Lost in Blue: Shipwrecked","Wii","2008","Adventure","0.07","0","0","0.01","0.08","54.0","0.0","6.0","6.0","57","0.0080668743886822",""
"Aliens in the Attic","Wii","2009","Action","0.07","0","0","0.01","0.08","0.0","0.0","0.0","0.0","0","0.0080668743886822",""
"Ultimate Shooting Collection","Wii","2008","Shooter","0.07","0","0","0","0.08","66.0","4.0","0.0","0.0","33","0.0080668743886822",""
"Man vs. Wild","Wii","2011","Action","0.07","0","0","0","0.08","0.0","0.0","0.0","0.0","0","0.0080668743886822",""
"10 Minute Solution","Wii","2010","Sports","0.06","0.01","0","0.01","0.08","0.0","0.0","0.0","0.0","0","0.0080668743886822",""
"Minna no Joushiki Ryoku TV","Wii","2008","Misc","0","0","0.08","0","0.08","0.0","0.0","0.0","0.0","0","0.0080668743886822",""
"The Penguins of Madagascar: Dr. Blowhole Returns - Again!","Wii","2011","Action","0.04","0.03","0","0.01","0.08","0.0","0.0","0.0","0.0","0","0.0080668743886822",""
"Cosmic Family","Wii","2007","Misc","0.07","0","0","0.01","0.08","54.0","6.0","5.7","6.0","55.5","0.0080668743886822",""
"Party Pigs: Farmyard Games","Wii","2009","Misc","0.07","0","0","0","0.07","0.0","0.0","0.0","0.0","0","0.0070585150900969",""
"Baroque","Wii","2008","Role-Playing","0.07","0","0","0.01","0.07","50.0","22.0","8.0","24.0","65","0.0070585150900969",""
"Naruto Shippuden: Gekito Ninja Taisen! EX 3","Wii","2008","Fighting","0","0","0.07","0","0.07","0.0","0.0","0.0","0.0","0","0.0070585150900969",""
"Kung Fu Panda: Legendary Warriors","Wii","2008","Action","0.07","0","0","0","0.07","0.0","0.0","0.0","0.0","0","0.0070585150900969",""
"Agatha Christie: And Then There Were None","Wii","2008","Adventure","0.06","0.01","0","0.01","0.07","50.0","23.0","6.2","2.0","56","0.0070585150900969",""
"Animal Kingdom: Wildlife Expedition","Wii","2009","Adventure","0.07","0","0","0.01","0.07","0.0","0.0","0.0","0.0","0","0.0070585150900969",""
"My First Songs","Wii","2010","Misc","0","0.06","0","0.01","0.07","0.0","0.0","0.0","0.0","0","0.0070585150900969",""
"Rogue Trooper: Quartz Zone Massacre","Wii","2009","Shooter","0.06","0","0","0.01","0.07","70.0","4.0","8.2","5.0","76","0.0070585150900969",""
"World Party Games","Wii","2009","Misc","0.07","0","0","0.01","0.07","0.0","0.0","0.0","0.0","0","0.0070585150900969",""
"America's Next Top Model","Wii","2010","Action","0.07","0","0","0","0.07","0.0","0.0","0.0","0.0","0","0.0070585150900969",""
"Gunblade NY & L.A. Machineguns Arcade Hits Pack","Wii","2010","Shooter","0.06","0.01","0","0.01","0.07","0.0","0.0","0.0","0.0","0","0.0070585150900969",""
"Winning Eleven Playmaker 2010: Aoki Samurai no Chousen","Wii","2010","Sports","0","0","0.07","0","0.07","0.0","0.0","0.0","0.0","0","0.0070585150900969",""
"The Croods: Prehistoric Party!","Wii","2013","Misc","0.01","0.05","0","0","0.07","0.0","0.0","0.0","0.0","0","0.0070585150900969",""
"Speed Zone","Wii","2009","Racing","0.01","0.05","0","0.01","0.07","37.0","4.0","3.8","0.0","37.5","0.0070585150900969",""
"Crayola: Colorful Journey","Wii","2009","Misc","0.07","0","0","0","0.07","0.0","0.0","0.0","0.0","0","0.0070585150900969",""
"Jimmie Johnson's Anything With an Engine","Wii","2011","Racing","0.07","0","0","0","0.07","0.0","0.0","0.0","0.0","0","0.0070585150900969",""
"Let's Paint","Wii","2010","Simulation","0.07","0","0","0","0.07","0.0","0.0","0.0","0.0","0","0.0070585150900969",""
"Rugby League 3","Wii","2010","Sports","0","0.06","0","0.01","0.07","0.0","0.0","0.0","0.0","0","0.0070585150900969",""
"Disaster: Day of Crisis","Wii","2008","Action","0","0.02","0.04","0","0.07","69.0","20.0","0.0","0.0","34.5","0.0070585150900969",""
"We Sing Rock!","Wii","2011","Misc","0","0.06","0","0.01","0.07","0.0","0.0","0.0","0.0","0","0.0070585150900969",""
"SNK Arcade Classics Vol. 1","Wii","2008","Misc","0.06","0","0","0","0.07","73.0","8.0","8.0","4.0","76.5","0.0070585150900969",""
"Open Season","Wii","2006","Platform","0.06","0","0","0.01","0.07","49.0","5.0","5.6","7.0","52.5","0.0070585150900969",""
"Dave Mirra BMX Challenge","Wii","2007","Sports","0.06","0","0","0.01","0.07","36.0","5.0","0.0","0.0","18","0.0070585150900969",""
"Winter Sports 2011","Wii","2011","Sports","0","0.06","0","0.01","0.07","0.0","0.0","0.0","0.0","0","0.0070585150900969",""
"Target: Terror","Wii","2008","Shooter","0.06","0","0","0.01","0.07","33.0","9.0","2.7","6.0","30","0.0070585150900969",""
"Dream Dance & Cheer","Wii","2009","Misc","0.06","0","0","0","0.07","0.0","0.0","0.0","0.0","0","0.0070585150900969",""
"Billy's Boot Camp: Wii de Enjoy Diet!","Wii","2011","Sports","0","0","0.07","0","0.07","0.0","0.0","0.0","0.0","0","0.0070585150900969",""
"Yamaha Supercross","Wii","2009","Racing","0.05","0.01","0","0.01","0.07","0.0","0.0","0.0","0.0","0","0.0070585150900969",""
"Pizza Delivery Boy","Wii","2010","Simulation","0.06","0","0","0","0.07","0.0","0.0","0.0","0.0","0","0.0070585150900969",""
"Suzumiya Haruhi no Gekidou","Wii","2009","Adventure","0","0","0.07","0","0.07","0.0","0.0","0.0","0.0","0","0.0070585150900969",""
"Heavenly Guardian","Wii","2007","Shooter","0.06","0","0","0","0.07","0.0","0.0","0.0","0.0","0","0.0070585150900969",""
"Anubis II","Wii","2007","Platform","0.06","0","0","0","0.07","9.0","5.0","2.7","28.0","18","0.0070585150900969",""
"Shin Chan: Las Nuevas Aventuras Para Wii!","Wii","2006","Action","0","0","0.07","0","0.07","0.0","0.0","0.0","0.0","0","0.0070585150900969",""
"Mario Tennis","Wii","2010","Sports","0","0.06","0","0.01","0.07","0.0","0.0","0.0","0.0","0","0.0070585150900969",""
"Freddi Fish: Kelp Seed Mystery","Wii","2008","Adventure","0.06","0","0","0","0.07","0.0","0.0","0.0","0.0","0","0.0070585150900969",""
"Basketball Hall of Fame Ultimate Hoops Challenge","Wii","2010","Sports","0.06","0","0","0","0.07","0.0","0.0","0.0","0.0","0","0.0070585150900969",""
"Storybook Workshop","Wii","2009","Misc","0.06","0","0","0.01","0.07","0.0","0.0","0.0","0.0","0","0.0070585150900969",""
"Build-A-Bear Workshop: Friendship Valley","Wii","2007","Misc","0.06","0","0","0","0.07","0.0","0.0","0.0","0.0","0","0.0070585150900969",""
"Fantasy Aquarium World","Wii","2009","Simulation","0.06","0","0","0","0.07","0.0","0.0","0.0","0.0","0","0.0070585150900969",""
"Reader Rabbit 1st Grade","Wii","2010","Misc","0.06","0","0","0","0.07","0.0","0.0","0.0","0.0","0","0.0070585150900969",""
"Bleach: Versus Crusade","Wii","2008","Fighting","0","0","0.06","0","0.06","0.0","0.0","0.0","0.0","0","0.0060501557915116",""
"Cabela's Trophy Bucks","Wii","2008","Sports","0.06","0","0","0","0.06","0.0","0.0","6.0","5.0","30","0.0060501557915116",""
"Family Trainer: Treasure Adventure","Wii","2010","Sports","0","0.05","0","0.01","0.06","0.0","0.0","0.0","0.0","0","0.0060501557915116",""
"Kamen Rider: Dragon Knight","Wii","2009","Fighting","0.06","0","0","0","0.06","0.0","0.0","0.0","0.0","0","0.0060501557915116",""
"Tournament of Legends","Wii","2010","Fighting","0.04","0.02","0","0.01","0.06","45.0","38.0","6.9","0.0","57","0.0060501557915116",""
"Escape from Bug Island","Wii","2006","Action","0.04","0.01","0.01","0","0.06","37.0","3.0","5.0","25.0","43.5","0.0060501557915116",""
"Cold Stone Creamery: Scoop It Up","Wii","2009","Misc","0.06","0","0","0","0.06","0.0","0.0","0.0","0.0","0","0.0060501557915116",""
"Fishing Master (jp sales)","Wii","2007","Sports","0","0","0.06","0","0.06","0.0","0.0","0.0","0.0","0","0.0060501557915116",""
"Legend of the Dragon","Wii","2007","Fighting","0.06","0","0","0","0.06","37.0","4.0","4.8","5.0","42.5","0.0060501557915116",""
"NHL 2K9","Wii","2008","Sports","0.06","0","0","0","0.06","65.0","0.0","5.4","9.0","59.5","0.0060501557915116",""
"Fast Food Panic","Wii","2009","Simulation","0.06","0","0","0","0.06","57.0","6.0","0.0","0.0","28.5","0.0060501557915116",""
"Octomania","Wii","2007","Puzzle","0.06","0","0","0","0.06","66.0","9.0","0.0","0.0","33","0.0060501557915116",""
"Showtime Championship Boxing","Wii","2007","Fighting","0.06","0","0","0","0.06","35.0","7.0","4.7","0.0","41","0.0060501557915116",""
"Chrysler Classic Racing","Wii","2008","Racing","0.06","0","0","0","0.06","40.0","4.0","0.0","0.0","20","0.0060501557915116",""
"Spy Games: Elevator Mission","Wii","2007","Shooter","0.06","0","0","0","0.06","0.0","0.0","0.0","0.0","0","0.0060501557915116",""
"Spy Fox in Dry Cereal","Wii","2008","Adventure","0.06","0","0","0","0.06","0.0","0.0","0.0","0.0","0","0.0060501557915116",""
"Zumba Fitness Core","Wii","2012","Misc","0","0.06","0","0.01","0.06","0.0","0.0","0.0","0.0","0","0.0060501557915116",""
"Speed","Wii","2010","Racing","0.04","0.02","0","0.01","0.06","0.0","0.0","0.0","0.0","0","0.0060501557915116",""
"Naruto Shippuden: Gekito Ninja Taisen! Special","Wii","2010","Fighting","0","0","0.06","0","0.06","0.0","0.0","0.0","0.0","0","0.0060501557915116",""
"Cocoto Kart Racer","Wii","2008","Racing","0.06","0","0","0","0.06","0.0","0.0","0.0","0.0","0","0.0060501557915116",""
"Alien Syndrome","Wii","2007","Role-Playing","0.05","0","0","0","0.06","48.0","24.0","7.0","23.0","59","0.0060501557915116",""
"Crazy Chicken Tales","Wii","2009","Action","0.06","0","0","0","0.06","0.0","0.0","0.0","0.0","0","0.0060501557915116",""
"Secret Files: Tunguska","Wii","2008","Adventure","0.04","0.01","0","0","0.06","65.0","2.0","7.6","8.0","70.5","0.0060501557915116",""
"Grey's Anatomy: The Video Game","Wii","2009","Adventure","0.05","0.01","0","0","0.06","65.0","4.0","0.0","0.0","32.5","0.0060501557915116",""
"Chevrolet Camaro: Wild Ride","Wii","2010","Racing","0.06","0","0","0","0.06","0.0","0.0","0.0","0.0","0","0.0060501557915116",""
"Another Code R: A Journey into Lost Memories","Wii","2009","Adventure","0","0.03","0.03","0","0.06","66.0","27.0","0.0","0.0","33","0.0060501557915116",""
"Santa Claus Is Comin' to Town!","Wii","2011","Puzzle","0.06","0","0","0","0.06","0.0","0.0","0.0","0.0","0","0.0060501557915116",""
"Puzzler Collection","Wii","2008","Puzzle","0.05","0","0","0","0.06","0.0","0.0","0.0","0.0","0","0.0060501557915116",""
"Dance Sensation!","Wii","2010","Misc","0.06","0","0","0","0.06","0.0","0.0","0.0","0.0","0","0.0060501557915116",""
"Rooms: The Main Building","Wii","2010","Adventure","0.05","0","0","0","0.06","60.0","8.0","0.0","0.0","30","0.0060501557915116",""
"Brave: A Warrior's Tale","Wii","2009","Action","0.05","0","0","0","0.06","48.0","3.0","0.0","0.0","24","0.0060501557915116",""
"Ivy the Kiwi?","Wii","2010","Puzzle","0.04","0.02","0","0","0.06","74.0","30.0","7.2","2.0","73","0.0060501557915116",""
"Flip's Twisted World","Wii","2010","Platform","0.05","0","0","0","0.06","47.0","7.0","0.0","0.0","23.5","0.0060501557915116",""
"Samurai Shodown Anthology","Wii","2008","Fighting","0.05","0","0","0","0.06","74.0","6.0","8.2","5.0","78","0.0060501557915116",""
"Pheasants Forever Wingshooter","Wii","2010","Shooter","0.03","0.02","0","0","0.06","0.0","0.0","0.0","0.0","0","0.0060501557915116",""
"SD Gundam G Generation Wars","Wii","2009","Strategy","0","0","0.06","0","0.06","0.0","0.0","0.0","0.0","0","0.0060501557915116",""
"World Championship Athletics","Wii","2009","Sports","0.04","0.01","0","0","0.06","0.0","0.0","0.0","0.0","0","0.0060501557915116",""
"Challenge Me: Brain Puzzles 2","Wii","2010","Puzzle","0","0.05","0","0","0.06","0.0","0.0","0.0","0.0","0","0.0060501557915116",""
"Roogoo Twisted Towers","Wii","2009","Puzzle","0.05","0","0","0","0.05","0.0","0.0","0.0","0.0","0","0.0050417964929264",""
"Alvin and the Chipmunks","Wii","2007","Misc","0.05","0","0","0","0.05","30.0","4.0","3.6","20.0","33","0.0050417964929264",""
"Kid Fit Island Resort","Wii","2010","Sports","0.05","0","0","0","0.05","0.0","0.0","0.0","0.0","0","0.0050417964929264",""
"Coraline","Wii","2009","Action","0.05","0","0","0","0.05","42.0","7.0","5.5","8.0","48.5","0.0050417964929264",""
"Captain America: Super Soldier","Wii","2011","Action","0.05","0","0","0","0.05","57.0","6.0","6.0","6.0","58.5","0.0050417964929264",""
"Vertigo","Wii","2009","Strategy","0.05","0","0","0","0.05","66.0","4.0","0.0","0.0","33","0.0050417964929264",""
"Defendin' De Penguin","Wii","2008","Strategy","0.05","0","0","0","0.05","0.0","0.0","0.0","0.0","0","0.0050417964929264",""
"PopStar Guitar","Wii","2008","Misc","0.03","0.02","0","0","0.05","0.0","0.0","0.0","0.0","0","0.0050417964929264",""
"Puyo Puyo 7","Wii","2009","Puzzle","0","0","0.05","0","0.05","0.0","0.0","0.0","0.0","0","0.0050417964929264",""
"My Fitness Coach: Club","Wii","2011","Sports","0","0.05","0","0.01","0.05","0.0","0.0","0.0","0.0","0","0.0050417964929264",""
"Pretty Cure All Stars Everyone Gather ? Let's Dance!","Wii","2013","Misc","0","0","0.05","0","0.05","0.0","0.0","0.0","0.0","0","0.0050417964929264",""
"Domino Rally","Wii","2007","Action","0.05","0","0","0","0.05","57.0","4.0","0.0","0.0","28.5","0.0050417964929264",""
"Countdown: The Game","Wii","2009","Puzzle","0","0.05","0","0","0.05","0.0","0.0","0.0","0.0","0","0.0050417964929264",""
"Sled Shred featuring the Jamaican Bobsled Team","Wii","2010","Sports","0.05","0","0","0","0.05","0.0","0.0","0.0","0.0","0","0.0050417964929264",""
"Centipede: Infestation","Wii","2011","Shooter","0.05","0","0","0","0.05","0.0","0.0","0.0","0.0","0","0.0050417964929264",""
"Major Minor's Majestic March","Wii","2009","Misc","0.05","0","0","0","0.05","46.0","6.0","0.0","0.0","23","0.0050417964929264",""
"Myth Makers: Orbs of Doom","Wii","2007","Puzzle","0.05","0","0","0","0.05","0.0","0.0","0.0","8.0","0","0.0050417964929264",""
"Mr Bean's Wacky World of Wii","Wii","2009","Adventure","0","0.05","0","0","0.05","0.0","0.0","0.0","0.0","0","0.0050417964929264",""
"My Horse & Me: Riding for Gold","Wii","2008","Sports","0.04","0.01","0","0","0.05","0.0","0.0","0.0","0.0","0","0.0050417964929264",""
"Hysteria Hospital: Emergency Ward","Wii","2009","Action","0.05","0","0","0","0.05","53.0","0.0","0.0","0.0","26.5","0.0050417964929264",""
"Back to the Future: The Game","Wii","2011","Adventure","0.05","0","0","0","0.05","66.0","7.0","4.0","9.0","53","0.0050417964929264",""
"Sam & Max: Beyond Time and Space","Wii","2010","Adventure","0.05","0","0","0","0.05","0.0","0.0","0.0","0.0","0","0.0050417964929264",""
"Jenga World Tour","Wii","2007","Misc","0.05","0","0","0","0.05","26.0","4.0","2.8","0.0","27","0.0050417964929264",""
"Super Robot Taisen Neo","Wii","2009","Strategy","0","0","0.05","0","0.05","0.0","0.0","0.0","0.0","0","0.0050417964929264",""
"Kart Racer","Wii","2009","Racing","0.03","0.01","0","0","0.05","0.0","0.0","0.0","0.0","0","0.0050417964929264",""
"Hotel for Dogs","Wii","2009","Simulation","0.04","0","0","0","0.05","0.0","0.0","0.0","0.0","0","0.0050417964929264",""
"Dream Salon","Wii","2009","Misc","0.05","0","0","0","0.05","0.0","0.0","0.0","0.0","0","0.0050417964929264",""
"Furu Furu Park","Wii","2007","Misc","0.05","0","0","0","0.05","43.0","6.0","4.8","5.0","45.5","0.0050417964929264",""
"SD Gundam: Scad Hammers","Wii","2006","Strategy","0","0","0.05","0","0.05","0.0","0.0","0.0","0.0","0","0.0050417964929264",""
"The Grim Adventures of Billy & Mandy","Wii","2006","Action","0.04","0","0","0","0.05","0.0","0.0","0.0","0.0","0","0.0050417964929264",""
"Reader Rabbit 2nd Grade","Wii","1999","Misc","0.04","0","0","0","0.05","0.0","0.0","0.0","0.0","0","0.0050417964929264",""
"Pirates vs Ninja Dodgeball","Wii","2009","Sports","0.04","0","0","0","0.05","0.0","0.0","0.0","0.0","0","0.0050417964929264",""
"Wii de Asobu Chibi-Robo!","Wii","2009","Adventure","0","0","0.05","0","0.05","0.0","0.0","0.0","0.0","0","0.0050417964929264",""
"Gem Smashers","Wii","2011","Platform","0.04","0","0","0","0.05","0.0","0.0","0.0","0.0","0","0.0050417964929264",""
"Sushi Go-Round","Wii","2010","Simulation","0.04","0","0","0","0.05","0.0","0.0","0.0","0.0","0","0.0050417964929264",""
"SD Gundam G Generation World","Wii","2011","Strategy","0","0","0.05","0","0.05","0.0","0.0","0.0","0.0","0","0.0050417964929264",""
"Billy the Wizard: Rocket Broomstick Racing","Wii","2007","Racing","0.04","0","0","0","0.05","0.0","0.0","0.3","4.0","1.5","0.0050417964929264",""
"Winter Sports 3: The Great Tournament","Wii","2010","Sports","0.02","0.02","0","0","0.05","0.0","0.0","0.0","0.0","0","0.0050417964929264",""
"World Series of Poker: Tournament of Champions 2007 Edition","Wii","2006","Misc","0.04","0","0","0","0.05","0.0","0.0","0.0","0.0","0","0.0050417964929264",""
"MiniCopter: Adventure Flight","Wii","2007","Simulation","0.04","0","0","0","0.05","0.0","0.0","0.0","0.0","0","0.0050417964929264",""
"Balloon Pop","Wii","2007","Puzzle","0.04","0","0","0","0.05","0.0","0.0","0.0","0.0","0","0.0050417964929264",""
"Counter Force","Wii","2007","Shooter","0.04","0","0","0","0.05","0.0","0.0","0.0","0.0","0","0.0050417964929264",""
