"Name","Platform","Year_of_Release","Genre","NA_Sales","EU_Sales","JP_Sales","Other_Sales","Global_Sales","Critic_Score","Critic_Count","User_Score","User_Count","Prom_Score","Sales",""
"Neo Contra","PS2","2004","Shooter","100","80","NA","30","210","65","37","70","8","67.5","0.03330056135232",""
"Predator: Concrete Jungle","PS2","2005","Action","100","70","NA","30","200","47","4","88","76","67.5","0.031714820335543",""
"Commandos 2: Men of Courage","PS2","2002","Strategy","90","70","NA","20","180","67","9","68","NA","67.5","0.028543338301989",""
"Destruction Derby Arenas","PS2","2004","Racing","60","50","NA","20","130","57","27","78","4","67.5","0.020614633218103",""
"Battle Assault 3 featuring Gundam Seed","PS2","2004","Action","20","10","NA","NA","30","48","9","87","7","67.5","0.0047572230503314",""
"Metal Saga","PS2","2005","Role-Playing","10","10","NA","NA","30","62","26","73","9","67.5","0.0047572230503314",""
"Dragon Ball: Raging Blast 2","PS3","2010","Fighting","420","180","110","90","810","60","27","75","63","67.5","0.12844502235895",""
"Goldeneye 007: Reloaded","PS3","2011","Shooter","330","330","NA","120","780","72","38","63","52","67.5","0.12368779930862",""
"Just Dance 3","PS3","2011","Misc","330","200","NA","90","620","75","5","60","7","67.5","0.098315943040183",""
"Legends of WrestleMania","PS3","2009","Fighting","300","160","NA","70","540","70","43","65","9","67.5","0.085630014905966",""
"Virtua Tennis 4","PS3","2011","Sports","90","240","30","80","440","69","49","66","28","67.5","0.069772604738194",""
"Saint Seiya: Sanctuary Battle","PS3","2011","Action","NA","90","110","20","230","62","4","73","34","67.5","0.036472043385874",""
"Major League Baseball 2K11","PS3","2011","Sports","150","30","NA","20","200","72","3","63","9","67.5","0.031714820335543",""
"Jimmie Johnson's Anything With an Engine","PS3","2011","Racing","70","NA","NA","10","80","67","5","68","4","67.5","0.012685928134217",""
"Record of Agarest War","PS3","2007","Role-Playing","NA","30","30","10","70","67","7","68","34","67.5","0.01110018711744",""
"Tom Clancy's Splinter Cell Classic Trilogy HD","PS3","2011","Action","20","NA","NA","NA","20","67","20","68","29","67.5","0.0031714820335543",""
"FIFA 17","PS4","2016","Sports","660","5750","80","1110","7590","85","40","50","398","67.5","1.2035774317338",""
"Skylanders Imaginators","PS4","2016","Platform","40","80","NA","20","140","80","47","55","7","67.5","0.02220037423488",""
"Samurai Warriors 4: Empires","PS4","2015","Action","20","10","60","10","100","70","29","65","5","67.5","0.015857410167771",""
"Arslan: The Warriors of Legend","PS4","2015","Action","30","10","40","10","90","69","43","66","23","67.5","0.014271669150994",""
"Assetto Corsa","PS4","2016","Racing","NA","50","NA","10","60","73","35","62","70","67.5","0.0095144461006628",""
"Aegis of Earth: Protonovus Assault","PS4","2016","Action","20","NA","NA","NA","30","57","NA","78","9","67.5","0.0047572230503314",""
"Assassin's Creed: Bloodlines","PSP","2009","Action","430","470","50","280","1230","63","38","72","69","67.5","0.19504614506359",""
"Dynasty Warriors","PSP","2004","Action","180","NA","300","20","510","62","26","73","24","67.5","0.080872791855634",""
"NBA Live 08","PSP","2007","Sports","280","NA","NA","20","310","73","NA","62","5","67.5","0.049157971520091",""
"X-Men Origins: Wolverine","PSP","2009","Action","130","30","NA","30","190","60","6","75","2","67.5","0.030129079318766",""
"Unchained Blades ","PSP","2011","Role-Playing","NA","NA","60","NA","60","60","8","75","5","67.5","0.0095144461006628",""
"Neverland Card Battles","PSP","2008","Role-Playing","40","NA","NA","10","50","57","4","78","2","67.5","0.0079287050838857",""
"Natural Doctrine","PSV","2014","Role-Playing","20","10","30","10","70","60","7","75","29","67.5","0.01110018711744",""
"htoL#NiQ: The Firefly Diary","PSV","2014","Platform","NA","NA","10","NA","10","58","6","77","23","67.5","0.0015857410167771",""
"Sonic and the Secret Rings","Wii","2007","Platform","1210","1190","40","290","2730","69","44","66","74","67.5","0.43290729758016",""
"SimCity Creator","Wii","2008","Simulation","360","20","40","40","460","67","7","68","3","67.5","0.072944086771748",""
"Onechanbara: Bikini Zombie Slayers","Wii","2008","Action","110","NA","NA","10","120","55","24","80","20","67.5","0.019028892201326",""
"Help Wanted: 50 Wacky Jobs","Wii","2008","Simulation","60","30","NA","10","100","65","2","70","5","67.5","0.015857410167771",""
"Battlefield 4","X360","2013","Shooter","2150","1010","20","310","3480","79","20","56","542","67.5","0.55183787383844",""
"Sega Superstars Tennis","X360","2008","Sports","1750","860","NA","280","2890","67","45","68","8","67.5","0.45827915384859",""
"007: Quantum of Solace","X360","2008","Action","820","510","10","140","1480","65","69","70","70","67.5","0.23468967048302",""
"NCAA Football 14","X360","2013","Sports","1010","NA","NA","80","1090","77","8","58","74","67.5","0.17284577082871",""
"Sniper Elite V2","X360","2012","Shooter","460","280","20","70","840","67","37","68","30","67.5","0.13320224540928",""
"Too Human","X360","2008","Role-Playing","380","290","30","80","780","65","80","70","458","67.5","0.12368779930862",""
"UFC Personal Trainer: The Ultimate Fitness System","X360","2011","Sports","530","180","NA","60","770","70","36","65","5","67.5","0.12210205829184",""
"The Last Remnant","X360","2008","Role-Playing","250","200","180","60","680","66","49","69","22","67.5","0.10783038914085",""
"MX vs. ATV: Alive","X360","2011","Racing","370","130","NA","40","550","63","43","72","24","67.5","0.087215755922743",""
"Alpha Protocol","X360","2010","Role-Playing","230","120","NA","40","390","63","68","72","200","67.5","0.061843899654308",""
"PowerUp Heroes","X360","2011","Fighting","180","90","NA","30","300","60","3","75","NA","67.5","0.047572230503314",""
"Lightning Returns: Final Fantasy XIII","X360","2013","Role-Playing","150","80","10","20","270","69","20","66","222","67.5","0.042815007452983",""
"Asura's Wrath","X360","2012","Action","150","60","10","20","240","70","54","65","30","67.5","0.038057784402651",""
"Naruto Shippuden: Ultimate Ninja Storm Revolution","X360","2014","Fighting","140","60","NA","20","220","62","NA","73","44","67.5","0.034886302369097",""
"The Bureau: XCOM Declassified","X360","2013","Shooter","100","100","NA","20","210","68","30","67","8","67.5","0.03330056135232",""
"DarkStar One: Broken Alliance","X360","2010","Simulation","110","70","NA","20","200","63","33","72","9","67.5","0.031714820335543",""
"Baja: Edge of Control","X360","2008","Racing","120","60","NA","20","200","65","35","70","8","67.5","0.031714820335543",""
"Zumba Fitness Rush","X360","2012","Sports","NA","160","NA","20","180","73","7","62","5","67.5","0.028543338301989",""
"NHL 2K6","X360","2005","Sports","90","NA","NA","10","100","75","37","60","24","67.5","0.015857410167771",""
"GRID Autosport","X360","2014","Racing","30","50","NA","10","90","75","5","60","56","67.5","0.014271669150994",""
"Marvel Avengers: Battle for Earth","X360","2012","Action","20","NA","NA","NA","20","62","NA","73","2","67.5","0.0031714820335543",""
"Enter the Matrix","XB","2003","Action","720","430","10","40","1200","65","33","70","75","67.5","0.19028892201326",""
"Turok: Evolution","XB","2002","Shooter","390","140","NA","20","550","68","25","67","9","67.5","0.087215755922743",""
"The Urbz: Sims in the City","XB","2004","Simulation","220","110","NA","10","340","70","28","65","NA","67.5","0.053915194570423",""
"Batman Begins","XB","2005","Action","160","40","NA","10","210","65","56","70","20","67.5","0.03330056135232",""
"Mission: Impossible - Operation Surma","XB","2003","Platform","100","30","NA","NA","130","67","27","68","4","67.5","0.020614633218103",""
"Gladiator: Sword of Vengeance","XB","2003","Action","40","10","NA","NA","50","65","25","70","7","67.5","0.0079287050838857",""
"Shattered Union","XB","2005","Strategy","30","10","NA","NA","40","66","7","69","7","67.5","0.0063429640671086",""
"RLH: Run Like Hell","XB","2003","Shooter","30","10","NA","NA","40","55","22","80","5","67.5","0.0063429640671086",""
"Zumba Fitness: World Party","XOne","2013","Misc","170","50","NA","20","240","73","5","62","40","67.5","0.038057784402651",""
"Song of the Deep","XOne","2016","Action","50","NA","NA","10","60","66","2","69","20","67.5","0.0095144461006628",""
"LEGO Star Wars: The Complete Saga","DS","2007","Action","2830","1480","NA","450","4760","80","9","54","46","67","0.75481272398592",""
"Wario: Master of Disguise","DS","2007","Platform","280","20","330","30","650","60","35","74","9","67","0.10307316609051",""
"Call of Duty: Black Ops","DS","2010","Shooter","500","40","NA","40","580","74","3","60","54","67","0.091972978973074",""
"Over the Hedge","DS","2006","Platform","240","10","NA","20","270","70","7","64","9","67","0.042815007452983",""
"Rayman DS","DS","2005","Platform","210","30","NA","20","260","58","20","76","9","67","0.041229266436206",""
"Blue Dragon Plus","DS","2008","Role-Playing","120","30","50","10","210","69","46","65","5","67","0.03330056135232",""
"Rock Band 3","DS","2010","Misc","70","10","NA","10","90","79","8","55","6","67","0.014271669150994",""
"Worms: Open Warfare","DS","2006","Strategy","50","20","NA","10","80","64","24","70","6","67","0.012685928134217",""
"Hoshigami: Ruining Blue Earth Remix","DS","2007","Role-Playing","NA","NA","10","NA","10","55","3","79","NA","67","0.0015857410167771",""
"Harry Potter and the Sorcerer's Stone","GBA","2001","Action","870","660","80","80","1690","64","8","70","7","67","0.26799023183534",""
"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe","GBA","2005","Action","480","180","NA","10","670","66","7","68","5","67","0.10624464812407",""
"Shrek 2","GC","2004","Platform","730","260","10","30","1020","70","25","64","4","67","0.16174558371127",""
"Ed, Edd n Eddy: The Mis-Edventures","GC","2005","Platform","190","50","NA","10","250","55","4","79","NA","67","0.039643525419428",""
"Disney's Tarzan Untamed","GC","2001","Platform","140","40","NA","NA","180","60","NA","74","8","67","0.028543338301989",""
"Tom Clancy's Splinter Cell: Double Agent","GC","2006","Action","40","10","NA","NA","60","64","8","70","7","67","0.0095144461006628",""
"Freaky Flyers","GC","2003","Racing","10","NA","NA","NA","10","69","4","65","6","67","0.0015857410167771",""
"The Crew","PC","2014","Racing","NA","150","NA","10","160","70","2","64","463","67","0.025371856268434",""
"The Sims 4: City Living","PC","2016","Simulation","20","80","NA","10","100","77","NA","57","30","67","0.015857410167771",""
"Secret Files 2: Puritas Cordis","PC","2009","Adventure","NA","30","NA","NA","40","64","4","70","7","67","0.0063429640671086",""
"MySims","PC","2008","Simulation","NA","20","NA","NA","30","70","2","64","8","67","0.0047572230503314",""
"Fuel","PC","2009","Racing","NA","20","NA","NA","20","67","6","67","86","67","0.0031714820335543",""
"Combat Flight Simulator 3: Battle for Europe","PC","2002","Simulation","10","10","NA","NA","20","69","6","65","22","67","0.0031714820335543",""
"Valentino Rossi: The Game","PC","2016","Racing","NA","10","NA","NA","10","72","4","62","4","67","0.0015857410167771",""
"Rayman Raving Rabbids","PC","2006","Misc","NA","10","NA","NA","10","58","6","76","30","67","0.0015857410167771",""
"Monsters, Inc. Scream Team","PS","2001","Platform","310","210","NA","40","560","65","NA","69","8","67","0.08880149693952",""
"Devil May Cry 2","PS2","2003","Action","710","580","510","170","1970","68","40","66","67","67","0.3123909803051",""
"Harry Potter: Quidditch World Cup","PS2","2003","Sports","440","340","NA","110","900","68","20","66","27","67","0.14271669150994",""
"Syphon Filter: The Omega Strain","PS2","2004","Shooter","370","290","NA","100","760","65","47","69","30","67","0.12051631727506",""
"Shark Tale","PS2","2004","Action","370","290","NA","100","750","69","30","65","6","67","0.11893057625829",""
"NBA Live 08","PS2","2007","Sports","590","20","10","100","720","68","NA","66","9","67","0.11417335320795",""
"Stuntman: Ignition","PS2","2007","Racing","130","100","NA","30","270","70","8","64","8","67","0.042815007452983",""
"Playboy: The Mansion","PS2","2005","Simulation","100","80","NA","30","200","59","33","75","8","67","0.031714820335543",""
"Battlestar Galactica","PS2","2003","Shooter","80","60","NA","20","160","66","22","68","6","67","0.025371856268434",""
"The Da Vinci Code","PS2","2006","Action","70","50","NA","20","140","54","43","80","24","67","0.02220037423488",""
"Onimusha: Blade Warriors","PS2","2003","Fighting","60","50","NA","20","120","65","33","69","7","67","0.019028892201326",""
"Samurai Western","PS2","2004","Action","40","30","NA","10","80","58","34","76","5","67","0.012685928134217",""
"Aero Elite: Combat Academy","PS2","2002","Simulation","40","30","NA","10","70","64","8","70","8","67","0.01110018711744",""
"EverBlue 2","PS2","2002","Adventure","20","10","NA","NA","30","59","20","75","4","67","0.0047572230503314",""
"Kuon","PS2","2004","Adventure","10","10","NA","NA","20","57","20","77","9","67","0.0031714820335543",""
"Madden NFL 12","PS3","2011","Sports","1930","150","NA","170","2250","79","30","55","56","67","0.35679172877486",""
"Pro Evolution Soccer 2008","PS3","2007","Sports","40","1100","320","130","1590","74","9","60","47","67","0.25213282166757",""
"Disney Infinity","PS3","2013","Action","490","320","NA","160","970","75","20","59","47","67","0.15381687862738",""
"Time Crisis 4","PS3","2007","Shooter","320","320","50","140","830","60","52","74","20","67","0.1316165043925",""
"Wet","PS3","2009","Shooter","220","270","10","110","610","70","60","64","55","67","0.096730202023406",""
"Juiced 2: Hot Import Nights","PS3","2007","Racing","180","40","10","30","250","70","NA","64","5","67","0.039643525419428",""
"Rune Factory: Tides of Destiny","PS3","2011","Role-Playing","140","NA","70","20","230","55","2","79","44","67","0.036472043385874",""
"Trinity Universe","PS3","2009","Role-Playing","70","50","30","20","180","62","25","72","28","67","0.028543338301989",""
"NFL Head Coach 09","PS3","2008","Sports","130","NA","NA","10","140","64","2","70","2","67","0.02220037423488",""
"College Hoops 2K8","PS3","2007","Sports","130","NA","NA","10","140","82","8","52","6","67","0.02220037423488",""
"Everybody Dance","PS3","2011","Misc","110","NA","NA","10","120","66","5","68","8","67","0.019028892201326",""
"Back to the Future: The Game","PS3","2011","Adventure","70","10","NA","10","90","66","5","68","50","67","0.014271669150994",""
"Lords of the Fallen","PS4","2014","Role-Playing","180","240","20","80","520","68","45","66","425","67","0.082458532872411",""
"Skylanders: Trap Team","PS4","2014","Action","190","180","NA","70","440","78","46","56","32","67","0.069772604738194",""
"Robinson: The Journey","PS4","2016","Action","60","30","NA","20","120","65","40","69","62","67","0.019028892201326",""
"Grand Ages: Medieval","PS4","2015","Strategy","NA","50","20","10","70","64","NA","70","2","67","0.01110018711744",""
"JoJo's Bizarre Adventure: Eyes of Heaven","PS4","2015","Fighting","NA","NA","30","NA","30","60","35","74","44","67","0.0047572230503314",""
"The Sims 2","PSP","2005","Simulation","490","550","NA","330","1370","65","7","69","32","67","0.21724651929847",""
